STAR:010,2,AMG2,ALL,AMG,K7,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,2,AMG2,ALL,OHDEA,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,1570,0358, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,AMG2,ALL,CRG,K7,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,1390,0540, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,HOTAR1,BASLE,BASLE,K7,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,HOTAR1,BASLE,WYTOK,K,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,HOTAR1,BASLE,JABOR,K,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,HOTAR1,ALL,JABOR,K,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,5,HOTAR1,ALL,HOTAR,K7,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,HOTAR1,ALL,LESVE,K,E,A,EY  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,HOTAR1,ALL,KCRG,K7,P,A,AE  , ,   ,VM, , , , , ,      ,    ,    ,2130,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,POGIE1,ALL,ORL,K7,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,2,POGIE1,ALL,CROPY,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,3550,0150, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,POGIE1,ALL,SHINR,K7,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,3550,0480, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,POGIE1,ALL,BASSS,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,3150,0080, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,POGIE1,ALL,POGIE,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,3150,0080, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,POGIE1,ALL,MOSEL,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,0150,0250, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,2,POGIE1,ALL,CRG,K7,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,0150,0100, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,1,TAY2,SZW,SZW,K7,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,TAY2,SZW,ZOOSS,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,0890,0440, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,1,TAY2,SZW,TAY,K7,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,0950,0500, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,TAY2,ALL,TAY,K7,D, ,V  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,2,TAY2,ALL,MULET,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,0700,0110, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,TAY2,ALL,CROKR,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,0700,0100, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,TAY2,ALL,CRG,K7,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,1210,0390, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,I32,CRG,CRG,K7,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I32,CRG,JEVAG,K7,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,01900,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:030,A,I32,CRG,JEVAG,K7,P,C,EE A,L,   ,HF, ,SGJ,K7,D, ,      ,0018,0145,3210,T010,+,01900,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,I,I32, ,JEVAG,K7,P,C,E  I, ,   ,IF, ,ICRG,K7,P,I,      ,1410,0125,    ,    ,J,01900,01900,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,I,I32, ,ADERR,K7,P,C,E  F, ,   ,CF, ,ICRG,K7,P,I,      ,1410,0064,3210,0060,H,01900,01900,     , ,   ,-300,   ,CRG,K7,D, , ,0,N,S;
APPCH:030,I,I32, ,RW32,K7,P,G,GY M, ,   ,CF, ,ICRG,K7,P,I,      ,1410,0007,3210,0057, ,00083,     ,     , ,   ,-300,   , , , , , ,0,N,S;
APPCH:040,I,I32, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,3210,    ,+,00700,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,I,I32, , , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,1800,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:060,I,I32, ,JEVAG,K7,P,C,EY  , ,   ,CF, ,CRG,K7,D, ,      ,1386,0118,1386,0120,+,01900,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:070,I,I32, ,JEVAG,K7,P,C,EE  ,L,   ,HM, , , , , ,      ,    ,    ,3210,T010,+,01900,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,L32,CRG,CRG,K7,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
