STAR:010,5,AXEM1A,RW11,AXEMU,FA,E,A,E CH, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL200,     ,     ,-,250,    ,   ,FAGG,FA,P,A, , , , ;
STAR:020,5,AXEM1A,RW11,EGMEP,FA,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL120,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:010,5,GABG1A,RW11,GABGO,FA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL260,     ,     , ,   ,    ,   ,FAGG,FA,P,A, , , , ;
STAR:020,5,GABG1A,RW11,XALIN,FA,E,A,E CH, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL200,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,GABG1A,RW11,GG362,FA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:040,5,GABG1A,RW11,GG364,FA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07400,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,GABG1A,RW11,UTELU,FA,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05500,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:010,5,GABG1B,RW11,GABGO,FA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL260,     ,     , ,   ,    ,   ,FAGG,FA,P,A, , , , ;
STAR:020,5,GABG1B,RW11,XALIN,FA,E,A,E CH, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL200,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,GABG1B,RW11,GG362,FA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:040,5,GABG1B,RW11,ATUDI,FA,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07600,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:010,5,XALI1B,RW11,XALIN,FA,E,A,E CH, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL200,     ,     , ,   ,    ,   ,FAGG,FA,P,A, , , , ;
STAR:020,5,XALI1B,RW11,GG362,FA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:030,5,XALI1B,RW11,GG364,FA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07400,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,XALI1B,RW11,UTELU,FA,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05500,     ,     ,-,210,    ,   , , , , , , , , ;
APPCH:010,A,D11,GRV1,GRV,FA,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D11,GRV1,GRV,FA,D, ,V   ,R,   ,PI, ,GRV,FA,D, ,      ,0000,0000,2530,0080,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D11,GRV1,FD11,FA,P,C,EE  , ,   ,CF, ,GRV,FA,D, ,      ,2980,0050,1180,0030,+,02130,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D11,GRV2,GRV,FA,D, ,V  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D11,GRV2,GRV,FA,D, ,VE C,R,   ,HF, , , , , ,      ,    ,    ,1180,0080,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
