SID:010,2,ZCL2A,RW02, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0200,    ,+,07530,     ,18500, ,   ,    ,   ,ZCL,MM,D, , , , , ;
SID:020,2,ZCL2A,RW02,ZCL,MM,D, ,V   , ,   ,FD, ,ZCL,MM,D, ,      ,0000,0000,0200,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ZCL2A,RW02,ZCL,MM,D, ,VE H,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ZCL2B,RW20, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2000,    ,+,07530,     ,18500, ,   ,    ,   ,ZCL,MM,D, , , , , ;
SID:020,2,ZCL2B,RW20,ZCL,MM,D, ,V   , ,   ,FD, ,ZCL,MM,D, ,      ,0000,0000,2000,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ZCL2B,RW20,ZCL,MM,D, ,VE H,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,D02,ZCL,ZCL,MM,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,19500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D02,ZCL,ZCL,MM,D, ,V   , ,   ,FD, ,ZCL,MM,D, ,      ,0000,0000,2260,0080,+,09300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D02,ZCL,CD02,MM,P,C,EE  ,L,   ,CF,Y,ZCL,MM,D, ,      ,2000,0080,0200,0010,+,09300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D02, ,CD02,MM,P,C,E  I, ,   ,IF, ,ZCL,MM,D, ,      ,2000,0080,    ,    ,+,09300,     ,19500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D02, ,FD02,MM,P,C,E  F, ,   ,CF, ,ZCL,MM,D, ,      ,2000,0050,0200,0030,+,08600,     ,     , ,   ,    ,   ,ZCL,MM,D, , ,0, ,S;
