APPCH:010,A,D19,BATAC,BATAC,PA,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D19,BATAC,CALES,PA,P,C,E   ,R,   ,AF, ,BIG,PA,D, ,      ,0170,0150,3410,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D19,BATAC,GIACO,PA,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03400,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D19,BIG,BIG,PA,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D19,BIG,TRUDI,PA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D19,BIG,TRUDI,PA,P,C,E  A,L,   ,PI, ,BIG,PA,D, ,      ,0170,0050,0620,0100,+,04200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D19,BIG,GIACO,PA,P,C,EE  , ,   ,CF, ,BIG,PA,D, ,      ,0170,0090,1970,0060,+,03400,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D19,RIVOR,RIVOR,PA,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D19,RIVOR,BATAC,PA,E,A,E   ,R,   ,AF, ,BIG,PA,D, ,      ,3410,0150,2870,    ,+,05500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D19,RIVOR,CALES,PA,P,C,E   ,R,   ,AF, ,BIG,PA,D, ,      ,0170,0150,3410,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D19,RIVOR,GIACO,PA,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03400,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D19, ,GIACO,PA,P,C,E  I, ,   ,IF, ,BIG,PA,D, ,      ,0170,0090,    ,    ,+,03400,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D19, ,TRUDI,PA,P,C,E  F, ,   ,CF, ,BIG,PA,D, ,      ,0170,0050,1970,0040,+,02800,     ,     , ,   ,    ,   ,BIG,PA,D, ,A,0, ,S;
APPCH:025,D,D19, ,YURUS,PA,P,C,E S , ,   ,CF, ,BIG,PA,D, ,      ,0170,0025,1970,0025,+,01880,     ,     , ,   ,-291,   , , , , , ,0, ,S;
APPCH:030,D,D19, ,AROYU,PA,P,C,E  M, ,   ,CF, ,BIG,PA,D, ,      ,0170,0010,1970,0015, ,01575,     ,     , ,   ,-291,   , , , , , ,0, ,S;
APPCH:040,D,D19, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1970,    ,+,02100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D19, ,GIACO,PA,P,C,E   ,R,   ,CF,Y,BIG,PA,D, ,      ,0170,0090,0170,0100,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D19, ,GIACO,PA,P,C,EE H,L,   ,HM, , , , , ,      ,    ,    ,1970,0060, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,I10,ARORA,ARORA,PA,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I10,ARORA,D287Q,PA,P,C,E   ,L,   ,AF, ,BIG,PA,D, ,      ,2870,0170,3160,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:030,A,I10,ARORA, , , , , E  , ,   ,VI, ,IBIG,PA,P,I,      ,    ,    ,1320,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,I10,HUTIL,HUTIL,PA,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I10,HUTIL,ARORA,PA,P,C,E   ,L,   ,AF, ,BIG,PA,D, ,      ,3160,0170,3410,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:030,A,I10,HUTIL,D287Q,PA,P,C,E   ,L,   ,AF, ,BIG,PA,D, ,      ,2870,0170,3160,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:040,A,I10,HUTIL, , , , , E  , ,   ,VI, ,IBIG,PA,P,I,      ,    ,    ,1320,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,I,I10, ,OSUBE,PA,P,C,E  I, ,   ,IF, ,IBIG,PA,P,I,      ,2816,0179,    ,    ,J,05000,03600,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,I,I10, ,WOSOM,PA,P,C,E  F, ,   ,CF, ,IBIG,PA,P,I,      ,2816,0082,1020,0097,H,03600,03600,     , ,   ,-300,   ,BIG,PA,D, ,B,0,N,S;
APPCH:030,I,I10, ,RW10,PA,P,G,G  M, ,   ,CF, ,IBIG,PA,P,I,      ,2816,0011,1020,0071, ,01305,     ,     , ,   ,-300,   , , , , , ,0,N,S;
APPCH:040,I,I10, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1020,    ,+,02200,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,I,I10, ,ARORA,PA,P,C,E   ,L,   ,CF,Y,BIG,PA,D, ,      ,3160,0170,3160,0170,+,05000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:060,I,I10, ,ARORA,PA,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,3160,0040, ,     ,     ,     ,-,230,    ,   , , , , , ,0,N,S;
APPCH:010,A,NDBA,DJN,DJN,PA,D,B,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05300,     ,18000, ,   ,    ,   , , , , , ,0, ,C;
APPCH:020,A,NDBA,DJN,DJN,PA,D,B,E  A,L,   ,PI, ,BIG,PA,D, ,      ,0121,0014,0510,0100,+,03900,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:030,A,NDBA,DJN,DJN,PA,D,B,EE  , ,   ,CF, ,BIG,PA,D, ,      ,0121,0014,1860,0080,+,02300,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:020,N,NDBA, ,DJN,PA,D,B,E  F, ,   ,IF, ,DJN,PA,D,B,      ,    ,    ,    ,    ,+,02300,     ,18000, ,   ,    ,   ,DJN,PA,D,B, ,0, ,C;
APPCH:030,N,NDBA, ,MA186,PA,P,C,E  M, ,   ,CF, ,DJN,PA,D,B,      ,    ,    ,1860,0011, ,02040,     ,     , ,   , 000,   , , , , , ,0, ,C;
APPCH:040,N,NDBA, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1860,    ,+,02040,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:050,N,NDBA, ,DJN,PA,D,B,E   ,R,   ,FA,Y,BIG,PA,D, ,      ,0119,0014,0060,    ,+,05300,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:060,N,NDBA, ,DJN,PA,D,B,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05300,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:070,N,NDBA, ,DJN,PA,D,B,EE H,R,   ,HM, , , , , ,      ,    ,    ,2920,T010,-,12000,     ,     ,-,230,    ,   , , , , , ,0, ,C;
APPCH:010,A,R10,HUTIL,HUTIL,PA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R10,HUTIL,ARORA,PA,P,C,E  A, ,020,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:030,A,R10,HUTIL,OSUBE,PA,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R10, ,OSUBE,PA,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
