STAR:010,1,CURLY3,GUP,GUP,K2,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,CURLY3,GUP,CURLY,K2,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,300,    ,   , , , , , , , , ;
STAR:010,1,CURLY3,TANER,TANER,K2,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,CURLY3,TANER,CURLY,K2,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,300,    ,   , , , , , , , , ;
STAR:010,2,CURLY3,ALL,CURLY,K2,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000,-,300,    ,   , , , , , , , , ;
STAR:020,2,CURLY3,ALL,ABQ,K2,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,1,FRIHO4,ESPAN,ESPAN,K2,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,FRIHO4,ESPAN,FLYBY,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,1860,0330, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,1,FRIHO4,ESPAN,FRIHO,K2,E,A,EE H, ,   ,TF, , , , , ,      ,    ,    ,1860,0100, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,1,FRIHO4,FTI,FTI,K2,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,FRIHO4,FTI,FLYBY,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,2550,0710, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,1,FRIHO4,FTI,FRIHO,K2,E,A,EE H, ,   ,TF, , , , , ,      ,    ,    ,1860,0100, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,FRIHO4,ALL,FRIHO,K2,E,A,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,2,FRIHO4,ALL,ABQ,K2,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,1860,0250, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,1,LAVAN3,SJN,SJN,K2,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,LAVAN3,SJN,IRULY,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,0660,0720, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
