SID:020,5,ELGE1M,RW28,ABDAT,LT,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ELGE1M,RW28,AJ064,LT,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,B,09000,07500,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ELGE1M,RW28,AJ769,LT,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ELGE1M,RW28,ELGEX,LT,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ELGE1P,RW10,AJ910,LT,P,C,E   , ,010,CF, ,GAZ,LT,D, ,      ,1016,0071,1010,0060, ,     ,     ,10000,-,240,    ,   ,GAZ,LT,D, , , , , ;
SID:020,5,ELGE1P,RW10,AJ930,LT,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ELGE1P,RW10,ELGEX,LT,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,FIRA1A,RW10, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1010,    ,+,02710,     ,10000, ,   ,    ,   ,GAZ,LT,D, , , , , ;
SID:020,2,FIRA1A,RW10,D108G,LT,P,C,E   , ,   ,CF, ,GAZ,LT,D, ,      ,1080,0070,1080,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,FIRA1A,RW10,D033G,LT,P,C,E   ,L,   ,AF, ,GAZ,LT,D, ,      ,0330,0070,1080,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,FIRA1A,RW10,FIRAT,LT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,FIRA1B,RW28, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2810,    ,+,02710,     ,10000, ,   ,    ,   ,GAZ,LT,D, , , , , ;
SID:020,2,FIRA1B,RW28,D277G,LT,P,C,EY  , ,   ,CF, ,GAZ,LT,D, ,      ,2770,0070,2770,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,FIRA1B,RW28,GAZ,LT,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,FIRA1B,RW28,FIRAT,LT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,KIVZ1A,RW10, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1010,    ,+,02710,     ,10000, ,   ,    ,   ,GAZ,LT,D, , , , , ;
SID:020,2,KIVZ1A,RW10,D108G,LT,P,C,E   , ,   ,CF, ,GAZ,LT,D, ,      ,1080,0070,1080,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,KIVZ1A,RW10,D189G,LT,P,C,E   ,R,   ,AF, ,GAZ,LT,D, ,      ,1890,0070,1080,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,KIVZ1A,RW10,KIVZE,LT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,KIVZ1B,RW28, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2810,    ,+,02710,     ,10000, ,   ,    ,   ,GAZ,LT,D, , , , , ;
SID:020,2,KIVZ1B,RW28,D277G,LT,P,C,E   , ,   ,CF, ,GAZ,LT,D, ,      ,2770,0070,2770,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,KIVZ1B,RW28,D189G,LT,P,C,E   ,L,   ,AF, ,GAZ,LT,D, ,      ,1890,0070,2770,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,KIVZ1B,RW28,KIVZE,LT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,KOZA1A,RW10, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1010,    ,+,02710,     ,10000, ,   ,    ,   ,GAZ,LT,D, , , , , ;
SID:020,2,KOZA1A,RW10,D108G,LT,P,C,EY  , ,   ,CF, ,GAZ,LT,D, ,      ,1080,0070,1080,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,KOZA1A,RW10,GAZ,LT,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,KOZA1A,RW10,KOZAN,LT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,KOZA1B,RW28, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2810,    ,+,02710,     ,10000, ,   ,    ,   ,GAZ,LT,D, , , , , ;
SID:020,2,KOZA1B,RW28,D277G,LT,P,C,E   , ,   ,CF, ,GAZ,LT,D, ,      ,2770,0070,2770,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,KOZA1B,RW28,D266G,LT,P,C,E   ,L,   ,AF, ,GAZ,LT,D, ,      ,2660,0070,2770,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,KOZA1B,RW28,KOZAN,LT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,MILB1M,RW28,AJ035,LT,P,C,E   , ,010,CF, ,GAZ,LT,D, ,      ,2776,0070,2790,0070,+,04500,     ,10000, ,   ,    ,   ,GAZ,LT,D, , , , , ;
SID:020,5,MILB1M,RW28,AJ036,LT,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,B,09000,06000,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,MILB1M,RW28,AJ037,LT,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,B,FL120,07000,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,MILB1M,RW28,MILBA,LT,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,MILB1P,RW10,AJ910,LT,P,C,E   , ,010,CF, ,GAZ,LT,D, ,      ,1016,0071,1010,0060, ,     ,     ,10000,-,240,    ,   ,GAZ,LT,D, , , , , ;
SID:020,5,MILB1P,RW10,AJ950,LT,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,260,    ,   , , , , , , , , ;
SID:030,5,MILB1P,RW10,AJ960,LT,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06600,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,MILB1P,RW10,AJ980,LT,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,MILB1P,RW10,ABOSA,LT,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,MILB1P,RW10,MILBA,LT,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,NIZI1A,RW10, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1010,    ,+,02710,     ,10000, ,   ,    ,   ,GAZ,LT,D, , , , , ;
SID:020,2,NIZI1A,RW10,D108G,LT,P,C,E   , ,   ,CF, ,GAZ,LT,D, ,      ,1080,0070,1080,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,NIZI1A,RW10,D078G,LT,P,C,E   ,L,   ,AF, ,GAZ,LT,D, ,      ,0780,0070,1080,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,NIZI1A,RW10,NIZIP,LT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,NIZI1B,RW28, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2810,    ,+,02710,     ,10000, ,   ,    ,   ,GAZ,LT,D, , , , , ;
SID:020,2,NIZI1B,RW28,D277G,LT,P,C,EY  , ,   ,CF, ,GAZ,LT,D, ,      ,2770,0070,2770,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,NIZI1B,RW28,GAZ,LT,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,NIZI1B,RW28,NIZIP,LT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,POGE1M,RW28,AJ035,LT,P,C,E   , ,010,CF, ,GAZ,LT,D, ,      ,2776,0070,2790,0070,+,04500,     ,10000, ,   ,    ,   ,GAZ,LT,D, , , , , ;
SID:020,5,POGE1M,RW28,AJ036,LT,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,B,09000,06000,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,POGE1M,RW28,AJ053,LT,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,B,FL160,08000,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,POGE1M,RW28,POGEN,LT,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SUGA1A,RW10, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1010,    ,+,02710,     ,10000, ,   ,    ,   ,GAZ,LT,D, , , , , ;
SID:020,2,SUGA1A,RW10,D108G,LT,P,C,E   , ,   ,CF, ,GAZ,LT,D, ,      ,1080,0070,1080,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,SUGA1A,RW10,D061G,LT,P,C,E   ,L,   ,AF, ,GAZ,LT,D, ,      ,0610,0070,1080,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,SUGA1A,RW10,SUGAT,LT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SUGA1B,RW28, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2810,    ,+,02710,     ,10000, ,   ,    ,   ,GAZ,LT,D, , , , , ;
SID:020,2,SUGA1B,RW28,D277G,LT,P,C,EY  , ,   ,CF, ,GAZ,LT,D, ,      ,2770,0070,2770,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,SUGA1B,RW28,GAZ,LT,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,SUGA1B,RW28,SUGAT,LT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,SURU1P,RW10,AJ910,LT,P,C,E   , ,010,CF, ,GAZ,LT,D, ,      ,1016,0071,1010,0060, ,     ,     ,10000,-,240,    ,   ,GAZ,LT,D, , , , , ;
SID:020,5,SURU1P,RW10,AJ920,LT,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,SURU1P,RW10,SURUC,LT,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ADRE1D,RW28,ADRES,LT,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,GAZ,LT,D, , , , , ;
STAR:020,2,ADRE1D,RW28,GAZ,LT,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ADRE1E,ALL,ADRES,LT,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,GAZ,LT,D, , , , , ;
STAR:020,2,ADRE1E,ALL,GAZ,LT,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,ARPA1K,RW10,ARPAG,LT,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,GAZ,LT,D, , , , , ;
STAR:020,5,ARPA1K,RW10,AJ601,LT,P,C,E  H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,07250,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,ARPA1K,RW10,LITSO,LT,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,05550,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,ARPA1K,RW10,EKSIX,LT,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,04600,     ,     ,-,180,    ,   , , , , , , , , ;
STAR:010,5,ARPA1T,RW28,ARPAG,LT,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,GAZ,LT,D, , , , , ;
STAR:020,5,ARPA1T,RW28,AJ320,LT,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,ARPA1T,RW28,AJ323,LT,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,ARPA1T,RW28,AJ326,LT,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,ARPA1T,RW28,PEMUN,LT,P,C,E  H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,ARPA1T,RW28,EMLUX,LT,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:070,5,ARPA1T,RW28,ASRUP,LT,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     ,-,180,    ,   , , , , , , , , ;
STAR:010,5,ARPA1Y,RW28,ARPAG,LT,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,GAZ,LT,D, , , , , ;
STAR:020,5,ARPA1Y,RW28,AJ320,LT,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,ARPA1Y,RW28,AJ323,LT,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,ARPA1Y,RW28,AJ326,LT,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,ARPA1Y,RW28,PEMUN,LT,P,C,E  H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,ARPA1Y,RW28,EMLUX,LT,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:070,5,ARPA1Y,RW28,UVEDU,LT,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     ,-,180,    ,   , , , , , , , , ;
STAR:010,5,ASBO1K,RW10,ASBOM,LT,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,GAZ,LT,D, , , , , ;
STAR:020,5,ASBO1K,RW10,AJ601,LT,P,C,E  H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,07250,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,ASBO1K,RW10,LITSO,LT,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,05550,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,ASBO1K,RW10,EKSIX,LT,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,04600,     ,     ,-,180,    ,   , , , , , , , , ;
STAR:010,5,ASBO1T,RW28,ASBOM,LT,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,GAZ,LT,D, , , , , ;
STAR:020,5,ASBO1T,RW28,AJ321,LT,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,B,FL130,FL120,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,ASBO1T,RW28,ABDAT,LT,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,ASBO1T,RW28,AJ323,LT,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,ASBO1T,RW28,AJ326,LT,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,ASBO1T,RW28,PEMUN,LT,P,C,E  H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,5,ASBO1T,RW28,EMLUX,LT,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:080,5,ASBO1T,RW28,ASRUP,LT,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     ,-,180,    ,   , , , , , , , , ;
STAR:010,5,ASBO1Y,RW28,ASBOM,LT,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,GAZ,LT,D, , , , , ;
STAR:020,5,ASBO1Y,RW28,AJ321,LT,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,B,FL130,FL120,     , ,   ,    ,   , , , , , , , , ;
