SID:050,5,RAMA5C,RW05,RAMAR,ED,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,RAMA5D,RW15, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1500,    ,+,00500,     ,05000,-,210,    ,   ,EDDH,ED,P,A, , , , ;
SID:020,5,RAMA5D,RW15,DH208,ED,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02300,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,5,RAMA5D,RW15,DH209,ED,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,5,RAMA5D,RW15,DH212,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,RAMA5D,RW15,DH155,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,RAMA5D,RW15,RAMAR,ED,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,RAMA5G,RW33, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3300,    ,+,00500,     ,05000,-,210,    ,   ,EDDH,ED,P,A, , , , ;
SID:020,5,RAMA5G,RW33,DH250,ED,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,00670,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,5,RAMA5G,RW33,DH253,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,5,RAMA5G,RW33,DH259,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,RAMA5G,RW33,DH155,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,RAMA5G,RW33,RAMAR,ED,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,WSN3B,RW23, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2280,    ,+,00500,     ,05000,-,210,    ,   ,EDDH,ED,P,A, , , , ;
SID:020,5,WSN3B,RW23,DH100,ED,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:025,5,WSN3B,RW23,DH168,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,WSN3B,RW23,WSN,ED,D,B,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,WSN3D,RW15, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1500,    ,+,00500,     ,05000,-,210,    ,   ,EDDH,ED,P,A, , , , ;
SID:020,5,WSN3D,RW15,DH202,ED,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,5,WSN3D,RW15,DH216,ED,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:035,5,WSN3D,RW15,DH221,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,WSN3D,RW15,WSN,ED,D,B,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,WSN4C,RW05, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0480,    ,+,00500,     ,05000,-,210,    ,   ,EDDH,ED,P,A, , , , ;
SID:020,5,WSN4C,RW05,DH150,ED,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,5,WSN4C,RW05,DH153,ED,P,C,E   ,L,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,WSN4C,RW05,ELSOB,ED,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:045,5,WSN4C,RW05,DH165,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,WSN4C,RW05,WSN,ED,D,B,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,WSN4G,RW33, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3300,    ,+,00500,     ,05000,-,210,    ,   ,EDDH,ED,P,A, , , , ;
SID:020,5,WSN4G,RW33,DH254,ED,P,C,E   , ,   ,CF, ,HAM,ED,D, ,      ,2785,0104,3300,0050, ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,5,WSN4G,RW33,DH260,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:035,5,WSN4G,RW33,ELSOB,ED,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:037,5,WSN4G,RW33,DH165,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,WSN4G,RW33,WSN,ED,D,B,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,BOGM2D,RW15,BOGMU,ED,E,A,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL110,04000,     , ,   ,    ,   ,EDDH,ED,P,A, , , , ;
STAR:020,5,BOGM2D,RW15,DH412,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:030,5,BOGM2D,RW15,DH413,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:040,5,BOGM2D,RW15,DH414,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:050,5,BOGM2D,RW15,DH416,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:060,5,BOGM2D,RW15,DH455,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:070,5,BOGM2D,RW15,DH456,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:080,5,BOGM2D,RW15,DH457,ED,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:010,5,BOGM2N,RW05,BOGMU,ED,E,A,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL110,04000,     , ,   ,    ,   ,EDDH,ED,P,A, , , , ;
STAR:020,5,BOGM2N,RW05,DH210,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,BOGM2N,RW05,DH211,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:040,5,BOGM2N,RW05,DH213,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:050,5,BOGM2N,RW05,DH214,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:060,5,BOGM2N,RW05,DH215,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:070,5,BOGM2N,RW05,DH255,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:080,5,BOGM2N,RW05,DH256,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:090,5,BOGM2N,RW05,DH257,ED,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:010,5,BOGM2P,RW23,BOGMU,ED,E,A,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL110,04000,     , ,   ,    ,   ,EDDH,ED,P,A, , , , ;
STAR:020,5,BOGM2P,RW23,DH621,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:030,5,BOGM2P,RW23,DH633,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:040,5,BOGM2P,RW23,DH634,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:050,5,BOGM2P,RW23,DH635,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:060,5,BOGM2P,RW23,DH655,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:070,5,BOGM2P,RW23,DH656,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:080,5,BOGM2P,RW23,DH657,ED,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:010,5,BOGM2S,RW33,BOGMU,ED,E,A,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL110,04000,     , ,   ,    ,   ,EDDH,ED,P,A, , , , ;
STAR:030,5,BOGM2S,RW33,DH829,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:040,5,BOGM2S,RW33,DH830,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:050,5,BOGM2S,RW33,DH831,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:060,5,BOGM2S,RW33,DH832,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:070,5,BOGM2S,RW33,DH833,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:080,5,BOGM2S,RW33,DH834,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:090,5,BOGM2S,RW33,DH835,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:100,5,BOGM2S,RW33,DH854,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:110,5,BOGM2S,RW33,DH855,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:120,5,BOGM2S,RW33,DH856,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:130,5,BOGM2S,RW33,DH857,ED,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:010,5,BOGM4A,RW05,BOGMU,ED,E,A,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL110,04000,     , ,   ,    ,   ,EDDH,ED,P,A, , , , ;
STAR:030,5,BOGM4A,RW05,DH225,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:040,5,BOGM4A,RW05,DH226,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:050,5,BOGM4A,RW05,DH227,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:060,5,BOGM4A,RW05,DH228,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:070,5,BOGM4A,RW05,DH229,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:080,5,BOGM4A,RW05,DH230,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:090,5,BOGM4A,RW05,DH231,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:100,5,BOGM4A,RW05,DH232,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:110,5,BOGM4A,RW05,DH233,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:120,5,BOGM4A,RW05,DH234,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:130,5,BOGM4A,RW05,DH235,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:140,5,BOGM4A,RW05,DH255,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:150,5,BOGM4A,RW05,DH256,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:160,5,BOGM4A,RW05,DH257,ED,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:010,5,NOLG2D,RW15,NOLGO,ED,E,A,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL110,04000,     , ,   ,    ,   ,EDDH,ED,P,A, , , , ;
STAR:020,5,NOLG2D,RW15,DH406,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:030,5,NOLG2D,RW15,DH407,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:040,5,NOLG2D,RW15,DH408,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:050,5,NOLG2D,RW15,DH409,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:060,5,NOLG2D,RW15,DH412,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:070,5,NOLG2D,RW15,DH413,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:080,5,NOLG2D,RW15,DH414,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:090,5,NOLG2D,RW15,DH416,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:100,5,NOLG2D,RW15,DH455,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:110,5,NOLG2D,RW15,DH456,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:120,5,NOLG2D,RW15,DH457,ED,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:010,5,NOLG2P,RW23,NOLGO,ED,E,A,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL110,04000,     , ,   ,    ,   ,EDDH,ED,P,A, , , , ;
STAR:020,5,NOLG2P,RW23,DH609,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:030,5,NOLG2P,RW23,DH610,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:040,5,NOLG2P,RW23,DH611,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:050,5,NOLG2P,RW23,DH612,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:060,5,NOLG2P,RW23,DH613,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:070,5,NOLG2P,RW23,DH614,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:080,5,NOLG2P,RW23,DH615,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:090,5,NOLG2P,RW23,DH655,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:100,5,NOLG2P,RW23,DH656,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:110,5,NOLG2P,RW23,DH657,ED,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:010,5,NOLG2S,RW33,NOLGO,ED,E,A,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL110,04000,     , ,   ,    ,   ,EDDH,ED,P,A, , , , ;
STAR:020,5,NOLG2S,RW33,DH832,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:030,5,NOLG2S,RW33,DH833,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:040,5,NOLG2S,RW33,DH834,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:050,5,NOLG2S,RW33,DH835,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:060,5,NOLG2S,RW33,DH854,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:070,5,NOLG2S,RW33,DH855,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:080,5,NOLG2S,RW33,DH856,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:090,5,NOLG2S,RW33,DH857,ED,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:010,5,NOLG2W,RW15,NOLGO,ED,E,A,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL110,04000,     , ,   ,    ,   ,EDDH,ED,P,A, , , , ;
STAR:020,5,NOLG2W,RW15,DH428,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:030,5,NOLG2W,RW15,DH429,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:040,5,NOLG2W,RW15,DH430,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:050,5,NOLG2W,RW15,DH431,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:060,5,NOLG2W,RW15,DH432,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:070,5,NOLG2W,RW15,DH433,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:080,5,NOLG2W,RW15,DH434,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:090,5,NOLG2W,RW15,DH435,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:100,5,NOLG2W,RW15,DH455,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:110,5,NOLG2W,RW15,DH456,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:120,5,NOLG2W,RW15,DH457,ED,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:010,5,NOLG5A,RW05,NOLGO,ED,E,A,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL110,04000,     , ,   ,    ,   ,EDDH,ED,P,A, , , , ;
STAR:020,5,NOLG5A,RW05,DH230,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:030,5,NOLG5A,RW05,DH231,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:040,5,NOLG5A,RW05,DH232,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:050,5,NOLG5A,RW05,DH233,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:060,5,NOLG5A,RW05,DH234,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:070,5,NOLG5A,RW05,DH235,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:080,5,NOLG5A,RW05,DH255,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:090,5,NOLG5A,RW05,DH256,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:100,5,NOLG5A,RW05,DH257,ED,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:010,5,RARU2D,RW15,RARUP,ED,E,A,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL110,04000,     , ,   ,    ,   ,EDDH,ED,P,A, , , , ;
STAR:020,5,RARU2D,RW15,DH417,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:030,5,RARU2D,RW15,DH412,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:040,5,RARU2D,RW15,DH413,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:050,5,RARU2D,RW15,DH414,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:060,5,RARU2D,RW15,DH416,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:070,5,RARU2D,RW15,DH455,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:080,5,RARU2D,RW15,DH456,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:090,5,RARU2D,RW15,DH457,ED,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:010,5,RARU2P,RW23,RARUP,ED,E,A,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL110,04000,     , ,   ,    ,   ,EDDH,ED,P,A, , , , ;
STAR:020,5,RARU2P,RW23,DH600,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:030,5,RARU2P,RW23,DH611,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,220,    ,   , , , , , , , , ;
