SID:010,2,DAPT1A,RW09, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0930,    ,+,03000,     ,11000, ,   ,    ,   ,MIL,WA,D, , , , , ;
SID:020,2,DAPT1A,RW09,MIL,WA,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,DAPT1A,RW09,DAPTI,WA,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DAPT1B,RW27, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2730,    ,+,01000,     ,11000, ,   ,    ,   ,MIL,WA,D, , , , , ;
SID:020,2,DAPT1B,RW27, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,2280,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,DAPT1B,RW27,MIL,WA,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,DAPT1B,RW27,DAPTI,WA,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DAPT1E,RW09, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0930,    ,+,01500,     ,11000, ,   ,    ,   ,MIL,WA,D, , , , , ;
SID:020,2,DAPT1E,RW09, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,2680,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,DAPT1E,RW09,MIL,WA,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,DAPT1E,RW09,DAPTI,WA,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,FIMB1A,RW09, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0930,    ,+,03000,     ,11000, ,   ,    ,   ,MIL,WA,D, , , , , ;
